latitude;longitude;altitude;slope;dvdone;dvrest;kmdone;kmto;cpnumero;cptype;sumcategory
45.891264;6.668992;977.51;4;0;5149;0;165.68;5;real;
45.891389;6.668808;978.27;4;1;5148;0.02;165.66;;;
45.8915;6.668606;979.21;4;2;5147;0.04;165.64;;;
45.891597;6.668389;980.26;4;3;5146;0.06;165.62;;;
45.891681;6.668161;980.66;4;4;5145;0.08;165.6;;;
45.891753;6.667925;981.8;3;4;5145;0.1;165.58;;;
45.891822;6.667689;983.02;3;4;5145;0.12;165.56;;;
45.891956;6.667208;981.95;3;5;5144;0.16;165.52;;;
45.892022;6.666969;983.29;3;5;5144;0.18;165.5;;;
45.892089;6.666731;982.73;2;5;5144;0.2;165.48;;;
45.892156;6.666492;984.16;2;6;5143;0.22;165.46;;;
45.892222;6.66625;984.25;2;7;5142;0.24;165.44;;;
45.892281;6.666008;985.43;2;7;5142;0.26;165.42;;;
45.892386;6.665517;985.92;1;8;5141;0.3;165.38;;;
45.892419;6.665264;987.34;1;8;5141;0.32;165.36;;;
45.892444;6.665008;986.46;1;8;5141;0.34;165.34;;;
45.892467;6.664753;987.02;1;8;5141;0.36;165.32;;;
45.892492;6.664497;986.36;1;8;5141;0.38;165.3;;;
45.892525;6.664244;985.96;0;8;5141;0.4;165.28;;;
45.892558;6.663989;985.56;0;8;5141;0.42;165.26;;;
45.892592;6.663736;987.22;0;9;5140;0.44;165.24;;;
45.892628;6.663483;986.94;1;9;5140;0.46;165.22;;;
45.892667;6.663233;986.79;1;9;5140;0.48;165.2;;;
45.892706;6.662981;986.85;1;9;5140;0.5;165.18;;;
45.892742;6.662731;987.05;2;10;5139;0.52;165.16;;;
45.892772;6.662475;987.41;2;11;5138;0.54;165.14;;;
45.892847;6.661711;990.54;3;13;5136;0.6;165.08;;;
45.892872;6.661456;990.57;3;14;5135;0.62;165.06;;;
45.892892;6.661197;992.04;3;14;5135;0.64;165.04;;;
45.892911;6.660942;991.68;2;14;5135;0.66;165.02;;;
45.892928;6.660686;992.5;2;15;5134;0.68;165;;;
45.892936;6.660428;992.78;2;15;5134;0.7;164.98;;;
45.892942;6.660169;991.78;1;15;5134;0.72;164.96;;;
45.892947;6.659914;992.28;1;15;5134;0.74;164.94;;;
45.89295;6.659656;992.72;1;15;5134;0.76;164.92;;;
45.89295;6.659397;993.09;2;15;5134;0.78;164.9;;;
45.89295;6.659139;993.24;2;15;5134;0.8;164.88;;;
45.89295;6.658883;993.24;2;15;5134;0.82;164.86;;;
45.892944;6.658625;993.34;2;16;5133;0.84;164.84;;;
45.892942;6.658367;993.5;2;16;5133;0.86;164.82;;;
45.892936;6.658111;994.71;2;16;5133;0.88;164.8;;;
45.892925;6.657853;994.53;1;16;5133;0.9;164.78;;;
45.892903;6.657597;994.5;1;17;5132;0.92;164.76;;;
45.892856;6.65735;995.01;1;18;5131;0.94;164.74;;;
45.892783;6.657114;995.97;2;18;5131;0.96;164.72;;;
45.892692;6.656892;995.99;3;19;5130;0.98;164.7;;;
45.892575;6.6567;997.1;3;19;5130;1;164.68;;;
45.892439;6.656528;997.84;4;20;5129;1.02;164.66;;;
45.892294;6.656375;998.95;4;21;5128;1.04;164.64;;;
45.892153;6.656217;999.85;3;22;5127;1.06;164.62;;;
45.892028;6.656033;1000.45;3;23;5126;1.08;164.6;;;
45.891497;6.654997;1001.72;2;26;5123;1.18;164.5;;;
45.891364;6.654822;1003.43;2;26;5123;1.2;164.48;;;
45.891217;6.654672;1005.91;3;26;5123;1.22;164.46;;;
45.891067;6.654531;1005.4;3;27;5122;1.24;164.44;;;
45.890922;6.654381;1006.1;3;27;5122;1.26;164.42;;;
45.890803;6.654186;1004.63;3;27;5122;1.28;164.4;;;
45.890706;6.653972;1004.54;3;27;5122;1.3;164.38;;;
45.8906;6.653764;1004.47;3;28;5121;1.32;164.36;;;
45.890469;6.653586;1005.02;3;29;5120;1.34;164.34;;;
45.890325;6.653433;1005.52;2;30;5119;1.36;164.32;;;
45.890178;6.653286;1007.42;2;31;5118;1.38;164.3;;;
45.890039;6.653122;1008.19;2;31;5118;1.4;164.28;;;
45.889942;6.652908;1008.19;1;31;5118;1.42;164.26;;;
45.889864;6.652675;1007.53;2;32;5117;1.44;164.24;;;
45.889783;6.652444;1007.87;3;32;5117;1.46;164.22;;;
45.8897;6.652217;1008.1;4;32;5117;1.48;164.2;;;
45.889617;6.651989;1009.09;5;33;5116;1.5;164.18;;;
45.889533;6.651761;1010.39;6;34;5115;1.52;164.16;;;
45.889439;6.651542;1011.66;6;35;5114;1.54;164.14;;;
45.889344;6.651322;1012.87;5;36;5113;1.56;164.12;;;
45.889239;6.651111;1015.04;4;37;5112;1.58;164.1;;;
45.889125;6.650914;1015.2;3;38;5111;1.6;164.08;;;
45.889008;6.650717;1016.19;2;38;5111;1.62;164.06;;;
45.888897;6.650514;1017.52;1;39;5110;1.64;164.04;;;
45.888808;6.650294;1017.49;0;39;5110;1.66;164.02;;;
45.888756;6.650047;1016.45;-1;39;5110;1.68;164;;;
45.888728;6.649792;1015.81;-1;39;5110;1.7;163.98;;;
45.888703;6.649536;1014.21;-2;39;5110;1.72;163.96;;;
45.888661;6.649289;1013.76;-2;39;5110;1.74;163.94;;;
45.888561;6.649075;1014.53;-1;39;5110;1.76;163.92;;;
45.888406;6.648958;1014.95;-1;39;5110;1.78;163.9;;;
45.888228;6.648956;1015.02;0;39;5110;1.8;163.88;;;
45.888069;6.649069;1014.69;1;39;5110;1.82;163.86;;;
45.887953;6.649264;1015.26;1;39;5110;1.84;163.84;6;;
45.887853;6.649481;1015.8;1;39;5110;1.86;163.82;;;
45.887767;6.649706;1015.52;2;39;5110;1.88;163.8;;;
45.887681;6.649931;1014.78;2;39;5110;1.9;163.78;;;
45.887575;6.650139;1014.33;2;40;5109;1.92;163.76;;;
45.887433;6.6503;1015.06;2;41;5108;1.94;163.74;;;
45.887269;6.650403;1016.17;2;41;5108;1.96;163.72;;;
45.887092;6.650425;1017.17;3;42;5107;1.98;163.7;;;
45.886914;6.650389;1018.02;3;42;5107;2;163.68;;;
45.886753;6.650281;1018.54;3;43;5106;2.02;163.66;;;
45.886597;6.650147;1018.71;3;44;5105;2.04;163.64;;;
45.886447;6.650011;1019.51;3;44;5105;2.06;163.62;;;
45.886294;6.649872;1020.13;3;45;5104;2.08;163.6;;;
45.886144;6.649731;1021.04;2;45;5104;2.1;163.58;;;
45.885992;6.649594;1020.85;2;46;5103;2.12;163.56;;;
45.885839;6.649458;1020.54;2;47;5102;2.14;163.54;;;
45.885694;6.649303;1021.28;3;47;5102;2.16;163.52;;;
45.884756;6.647461;1028.52;3;53;5096;2.34;163.34;;;
45.884622;6.647292;1028.92;3;53;5096;2.36;163.32;;;
45.884486;6.647122;1029.17;3;54;5095;2.38;163.3;;;
45.884358;6.646939;1029.19;3;54;5095;2.4;163.28;;;
45.884258;6.646725;1030.48;3;55;5094;2.42;163.26;;;
45.884169;6.646503;1031.28;3;56;5093;2.44;163.24;;;
45.884086;6.646272;1031.92;4;57;5092;2.46;163.22;;;
45.883975;6.646069;1032.16;4;58;5091;2.48;163.2;;;
45.883842;6.645897;1033.13;4;58;5091;2.5;163.18;;;
45.883703;6.645733;1034.7;5;59;5090;2.52;163.16;;;
45.883558;6.645583;1035.43;5;60;5089;2.54;163.14;;;
45.883411;6.645431;1035.9;5;61;5088;2.56;163.12;;;
45.883267;6.645278;1036.69;5;62;5087;2.58;163.1;;;
45.883128;6.645114;1037.59;4;62;5087;2.6;163.08;;;
45.883003;6.644933;1038.76;4;63;5086;2.62;163.06;;;
45.882919;6.644706;1039.55;4;64;5085;2.64;163.04;;;
45.882894;6.644453;1040.19;3;65;5084;2.66;163.02;;;
45.882875;6.644197;1040.9;3;66;5083;2.68;163;;;
45.882853;6.643942;1041.37;2;66;5083;2.7;162.98;;;
45.882817;6.643689;1040.84;1;66;5083;2.72;162.96;;;
45.882764;6.643442;1041.42;1;66;5083;2.74;162.94;;;
45.882686;6.643211;1041.36;0;66;5083;2.76;162.92;;;
45.882592;6.642992;1041.93;0;66;5083;2.78;162.9;;;
45.882497;6.642772;1041.38;0;66;5083;2.8;162.88;;;
45.882442;6.642531;1041.19;-1;66;5083;2.82;162.86;;;
45.882456;6.642275;1041.79;-1;67;5082;2.84;162.84;;;
45.882536;6.642097;1041.23;1;67;5082;2.86;162.82;7;;
45.882694;6.641992;1041.24;2;67;5082;2.88;162.8;;;
45.882736;6.64175;1042.15;3;67;5082;2.9;162.78;;;
45.882639;6.641547;1043.23;4;68;5081;2.92;162.76;;;
45.882478;6.641486;1043.73;4;69;5080;2.94;162.74;;;
45.882381;6.641272;1044.73;3;70;5079;2.96;162.72;;;
45.88225;6.6411;1045.46;3;71;5078;2.98;162.7;;;
45.882097;6.640961;1046.18;3;71;5078;3;162.68;;;
45.881933;6.640858;1046.66;2;72;5077;3.02;162.66;;;
45.881767;6.640756;1047.31;2;72;5077;3.04;162.64;;;
45.881603;6.64065;1047.27;2;72;5077;3.06;162.62;;;
45.881439;6.640542;1047.88;3;73;5076;3.08;162.6;;;
45.881275;6.640436;1048.43;3;73;5076;3.1;162.58;;;
45.881111;6.640331;1048.95;3;74;5075;3.12;162.56;;;
45.880958;6.640197;1049.25;3;75;5074;3.14;162.54;;;
45.880811;6.64005;1049.91;3;76;5073;3.16;162.52;;;
45.880672;6.639883;1051.1;3;77;5072;3.18;162.5;;;
45.880542;6.639708;1052.18;2;77;5072;3.2;162.48;;;
45.880422;6.639514;1053.34;2;78;5071;3.22;162.46;;;
45.880308;6.639317;1054.04;2;78;5071;3.24;162.44;;;
45.880197;6.639114;1053.89;3;78;5071;3.26;162.42;;;
45.880078;6.638919;1053.58;4;79;5070;3.28;162.4;;;
45.879958;6.638728;1054.61;4;79;5070;3.3;162.38;;;
45.879825;6.638558;1055.59;5;80;5069;3.32;162.36;;;
45.879678;6.638408;1056.22;5;81;5068;3.34;162.34;;;
45.879528;6.638267;1057.47;4;82;5067;3.36;162.32;;;
45.879378;6.638125;1058.28;4;83;5066;3.38;162.3;;;
45.879219;6.638003;1059;4;83;5066;3.4;162.28;;;
45.879053;6.6379;1059.42;3;84;5065;3.42;162.26;;;
