latitude;longitude;altitude;slope;dvdone;dvrest;kmdone;kmto;cpnumero;cptype;sumcategory
46.0864;6.581778;728.41;-5;117;4277;3.12;175.88;;;
46.086344;6.581533;727.7;-5;117;4277;3.14;175.86;;;
46.086289;6.581286;726.78;-6;117;4277;3.16;175.84;;;
46.086244;6.581036;725.73;-6;117;4277;3.18;175.82;;;
46.086217;6.580781;724.47;-6;117;4277;3.2;175.8;;;
46.086186;6.580525;723.01;-6;117;4277;3.22;175.78;;;
46.086158;6.580269;722.46;-5;117;4277;3.24;175.76;;;
46.086139;6.580014;721.24;-5;117;4277;3.26;175.74;;;
46.086133;6.579756;721.54;-4;117;4277;3.28;175.72;;;
46.086131;6.579497;722.2;-3;117;4277;3.3;175.7;;;
46.0861;6.579242;721.29;-3;117;4277;3.32;175.68;;;
46.086036;6.579003;719.96;-4;117;4277;3.34;175.66;;;
46.085939;6.578786;718.03;-5;117;4277;3.36;175.64;;;
46.085831;6.578578;715.97;-5;117;4277;3.38;175.62;;;
46.085719;6.578375;715.3;-6;117;4277;3.4;175.6;;;
46.085606;6.578175;714.17;-6;117;4277;3.42;175.58;;;
46.085494;6.577969;712.85;-5;117;4277;3.44;175.56;;;
46.085392;6.577761;712.14;-5;117;4277;3.46;175.54;;;
46.085294;6.577542;711.5;-4;117;4277;3.48;175.52;;;
46.085247;6.577294;710.91;-3;117;4277;3.5;175.5;;;
46.085239;6.577036;709.44;-3;117;4277;3.52;175.48;;;
46.08525;6.576778;710.11;-4;117;4277;3.54;175.46;;;
46.085269;6.576522;709.11;-5;117;4277;3.56;175.44;;;
46.085253;6.576264;708.58;-6;117;4277;3.58;175.42;;;
46.085206;6.576017;707.69;-7;117;4277;3.6;175.4;;;
46.085125;6.575786;706.79;-7;117;4277;3.62;175.38;;;
46.085;6.5756;705.07;-8;117;4277;3.64;175.36;;;
46.084853;6.575456;702.56;-8;117;4277;3.66;175.34;;;
46.084686;6.575358;701.82;-8;117;4277;3.68;175.32;;;
46.084514;6.575283;699.72;-9;117;4277;3.7;175.3;;;
46.084339;6.575225;698;-8;117;4277;3.72;175.28;;;
46.084167;6.575161;695.35;-7;117;4277;3.74;175.26;;;
46.084;6.575064;693.73;-6;117;4277;3.76;175.24;;;
46.083872;6.574886;692.85;-4;117;4277;3.78;175.22;;;
46.083839;6.574639;692.11;-3;117;4277;3.8;175.2;;;
46.083883;6.574389;692.74;-1;117;4277;3.82;175.18;;;
46.083953;6.57415;691.02;0;117;4277;3.84;175.16;;;
46.084036;6.573922;691.38;1;117;4277;3.86;175.14;;;
46.084125;6.573697;690.29;2;117;4277;3.88;175.12;;;
46.084244;6.573506;690.64;3;117;4277;3.9;175.1;;;
46.084372;6.573325;692.86;3;117;4277;3.92;175.08;;;
46.084475;6.573114;695.77;0;117;4277;3.94;175.06;;;
46.084522;6.572867;694.98;-3;117;4277;3.96;175.04;;;
46.084536;6.572608;692.73;-5;117;4277;3.98;175.02;;;
46.08455;6.57235;690.25;-8;117;4277;4;175;;;
46.084642;6.571853;688;-8;117;4277;4.04;174.96;;;
46.084778;6.571375;683.86;-6;117;4277;4.08;174.92;;;
46.085042;6.571025;680.57;-4;118;4276;4.12;174.88;;;
46.085331;6.570714;682.08;-2;119;4275;4.16;174.84;;;
46.085467;6.570547;682.72;-1;120;4274;4.18;174.82;;;
46.085575;6.570344;682.22;0;120;4274;4.2;174.8;;;
46.085675;6.570128;684.21;-2;120;4274;4.22;174.78;;;
46.085772;6.569911;684.59;-5;120;4274;4.24;174.76;;;
46.085831;6.569667;682.54;-8;120;4274;4.26;174.74;;;
46.085822;6.569408;679.32;-11;120;4274;4.28;174.72;;;
46.085828;6.569153;677.2;-14;120;4274;4.3;174.7;;;
46.085872;6.5689;676.8;-14;120;4274;4.32;174.68;;;
46.085911;6.568653;673.88;-10;120;4274;4.34;174.66;;;
46.085647;6.568672;663.79;-3;120;4274;4.38;174.62;;;
46.085669;6.569183;666.06;2;121;4273;4.42;174.58;;;
46.085661;6.569694;669.71;-2;122;4272;4.46;174.54;;;
46.085461;6.570122;668.88;-5;123;4271;4.5;174.5;;;
46.085208;6.570492;667.38;-6;123;4271;4.54;174.46;;;
46.084906;6.570764;662.64;-6;123;4271;4.58;174.42;;;
46.084636;6.571103;659.23;-6;123;4271;4.62;174.38;;;
46.084408;6.571506;658.21;-5;123;4271;4.66;174.34;;;
46.084314;6.571725;657.61;-5;123;4271;4.68;174.32;;;
46.084236;6.571956;656.15;-4;123;4271;4.7;174.3;;;
46.084161;6.572192;654.68;-4;123;4271;4.72;174.28;;;
46.084086;6.572428;655.45;-3;123;4271;4.74;174.26;;;
46.084014;6.572664;654.52;-3;123;4271;4.76;174.24;;;
46.083922;6.572886;654.2;-3;123;4271;4.78;174.22;;;
46.083828;6.573106;654.8;-2;123;4271;4.8;174.2;;;
46.083728;6.573319;652.83;-3;123;4271;4.82;174.18;;;
46.083628;6.573536;652.93;-4;123;4271;4.84;174.16;;;
46.083456;6.573989;651.43;-6;123;4271;4.88;174.12;;;
46.083306;6.574458;647.13;-7;123;4271;4.92;174.08;;;
46.083169;6.574936;645.28;-8;123;4271;4.96;174.04;;;
46.083075;6.575436;640.97;-8;123;4271;5;174;;;
46.083028;6.575947;637.98;-7;123;4271;5.04;173.96;;;
46.083014;6.576464;637.01;-7;123;4271;5.08;173.92;;;
46.083008;6.576981;632.98;-6;123;4271;5.12;173.88;;;
46.083033;6.577236;632.01;-6;123;4271;5.14;173.86;;;
46.083061;6.577492;631.33;-6;123;4271;5.16;173.84;;;
46.083075;6.577747;630.23;-6;123;4271;5.18;173.82;;;
46.08305;6.578003;628.93;-6;123;4271;5.2;173.8;;;
46.082967;6.578233;627.05;-5;123;4271;5.22;173.78;;;
46.082861;6.578442;626.21;-4;123;4271;5.24;173.76;;;
46.082747;6.578642;625.46;-2;123;4271;5.26;173.74;;;
46.082628;6.578836;627.13;0;123;4271;5.28;173.72;;;
46.082511;6.579033;626.74;1;123;4271;5.3;173.7;;;
46.082403;6.579239;626.5;1;123;4271;5.32;173.68;;;
46.082325;6.579469;626.28;-1;123;4271;5.34;173.66;;;
46.082253;6.579708;627.95;-3;123;4271;5.36;173.64;;;
46.0822;6.579953;628.25;-4;123;4271;5.38;173.62;;;
46.082153;6.580203;623.67;-6;123;4271;5.4;173.6;;;
46.082114;6.580456;625.59;-7;123;4271;5.42;173.58;;;
46.082089;6.580711;623.48;-7;123;4271;5.44;173.56;;;
46.082053;6.580964;621.43;-7;123;4271;5.46;173.54;;;
46.082008;6.581214;619.94;-7;123;4271;5.48;173.52;;;
46.081928;6.581447;617.51;-7;123;4271;5.5;173.5;;;
46.081833;6.581664;616.47;-7;123;4271;5.52;173.48;;;
46.081722;6.581867;615.23;-7;123;4271;5.54;173.46;;;
46.081594;6.582053;614.27;-7;123;4271;5.56;173.44;;;
46.081456;6.582214;613.26;-6;123;4271;5.58;173.42;;;
46.081317;6.582375;611.94;-6;123;4271;5.6;173.4;;;
46.081175;6.582536;610.77;-6;123;4271;5.62;173.38;;;
46.081022;6.582678;609;-5;123;4271;5.64;173.36;;;
46.080861;6.582789;608.74;-4;123;4271;5.66;173.34;;;
46.080689;6.58285;608.7;-3;123;4271;5.68;173.32;;;
46.080511;6.582844;608.81;-2;123;4271;5.7;173.3;;;
46.080331;6.582811;608.69;-1;123;4271;5.72;173.28;;;
46.080156;6.58275;608.8;-2;123;4271;5.74;173.26;;;
46.079981;6.582697;607.63;-3;123;4271;5.76;173.24;;;
46.079806;6.582636;606.39;-3;123;4271;5.78;173.22;;;
46.079628;6.582631;605.11;-4;123;4271;5.8;173.2;;;
46.079447;6.582656;604.37;-4;123;4271;5.82;173.18;;;
46.079269;6.582692;602.98;-4;123;4271;5.84;173.16;;;
46.079092;6.582742;603.79;-4;123;4271;5.86;173.14;;;
46.078917;6.582789;603.2;-3;123;4271;5.88;173.12;;;
46.078742;6.582847;602.31;-3;123;4271;5.9;173.1;;;
46.078575;6.582947;601.91;-3;123;4271;5.92;173.08;;;
46.078419;6.583072;601.48;-4;123;4271;5.94;173.06;;;
46.078281;6.583236;601.21;-5;123;4271;5.96;173.04;;;
46.078167;6.583436;601.46;-5;123;4271;5.98;173.02;;;
46.078075;6.583658;599.96;-6;123;4271;6;173;;;
46.078;6.583892;600.04;-6;123;4271;6.02;172.98;;;
46.077889;6.584089;598.24;-5;123;4271;6.04;172.96;;;
46.077714;6.584122;594.91;-5;123;4271;6.06;172.94;;;
46.077583;6.583961;590.85;-5;123;4271;6.08;172.92;;;
46.077569;6.583711;588.97;-4;123;4271;6.1;172.9;;;
46.077656;6.583486;589.71;-4;124;4270;6.12;172.88;;;
46.077758;6.583272;590.51;-4;124;4270;6.14;172.86;;;
46.077861;6.583061;591.03;-5;124;4270;6.16;172.84;;;
46.077967;6.58285;591.88;-5;125;4269;6.18;172.82;;;
46.078069;6.582642;590.66;-5;125;4269;6.2;172.8;;;
46.078178;6.582433;588.84;-5;125;4269;6.22;172.78;;;
46.078294;6.582236;587.7;-5;125;4269;6.24;172.76;;;
46.078419;6.582053;585.6;-5;125;4269;6.26;172.74;;;
46.078556;6.581881;585.05;-4;125;4269;6.28;172.72;;;
46.078706;6.581742;584.04;-4;125;4269;6.3;172.7;;;
46.078878;6.581681;583.51;-5;125;4269;6.32;172.68;;;
46.079058;6.581683;582.85;-6;125;4269;6.34;172.66;;;
46.079236;6.5817;582.1;-7;125;4269;6.36;172.64;;;
46.079403;6.581622;580.47;-8;125;4269;6.38;172.62;;;
46.079461;6.581389;577.27;-9;125;4269;6.4;172.6;;;
46.079378;6.581164;574.64;-8;125;4269;6.42;172.58;;;
46.079222;6.581042;573.47;-7;125;4269;6.44;172.56;;;
46.079053;6.580956;572.94;-6;125;4269;6.46;172.54;;;
46.078878;6.580886;572.23;-5;125;4269;6.48;172.52;;;
46.0787;6.580861;572.04;-4;125;4269;6.5;172.5;;;
46.078522;6.580883;571.03;-3;125;4269;6.52;172.48;;;
46.07835;6.580961;570.49;-4;125;4269;6.54;172.46;;;
46.078181;6.581047;569.81;-5;125;4269;6.56;172.44;;;
46.078014;6.581144;568.92;-5;125;4269;6.58;172.42;;;
46.07785;6.581253;568.36;-6;125;4269;6.6;172.4;;;
46.077692;6.581372;567.87;-6;125;4269;6.62;172.38;;;
46.077544;6.581525;565.6;-6;125;4269;6.64;172.36;;;
46.077414;6.5817;563.8;-6;125;4269;6.66;172.34;;;
46.077286;6.581883;561.95;-6;125;4269;6.68;172.32;;;
46.077164;6.582072;560.36;-6;125;4269;6.7;172.3;;;
46.077044;6.582264;558.9;-6;125;4269;6.72;172.28;;;
46.076919;6.582453;558.92;-5;125;4269;6.74;172.26;;;
46.076794;6.582636;557.33;-5;125;4269;6.76;172.24;;;
46.076658;6.582808;555.82;-5;125;4269;6.78;172.22;;;
46.076514;6.582958;556.09;-4;125;4269;6.8;172.2;;;
46.076356;6.583086;554.54;-4;125;4269;6.82;172.18;;;
46.076211;6.583231;553.44;-5;125;4269;6.84;172.16;;;
46.076108;6.583442;553.54;-5;125;4269;6.86;172.14;;;
46.076033;6.583678;551.98;-5;125;4269;6.88;172.12;;;
46.075961;6.583914;550.27;-6;125;4269;6.9;172.1;;;
46.075839;6.584097;548.88;-6;125;4269;6.92;172.08;;;
46.075669;6.584181;547.76;-6;125;4269;6.94;172.06;;;
46.075497;6.584261;548;-6;125;4269;6.96;172.04;;;
46.075328;6.584342;549.78;-6;125;4269;6.98;172.02;;;
46.075153;6.584319;549.36;-6;125;4269;7;172;;;
46.075003;6.584175;546.39;-5;125;4269;7.02;171.98;;;
46.074847;6.58405;543.19;-4;125;4269;7.04;171.96;;;
46.074672;6.583992;541.64;-3;125;4269;7.06;171.94;;;
46.074497;6.584036;541.16;-2;125;4269;7.08;171.92;;;
46.074342;6.584161;542.06;-1;125;4269;7.1;171.9;;;
46.074192;6.584308;543.52;0;125;4269;7.12;171.88;;;
46.074028;6.584406;542.62;-1;125;4269;7.14;171.86;;;
46.073853;6.584458;541.22;-1;125;4269;7.16;171.84;;;
46.073694;6.584572;538.81;-1;125;4269;7.18;171.82;;;
46.073567;6.58475;537.54;-2;125;4269;7.2;171.8;;;
46.073506;6.584992;538.31;-2;126;4268;7.22;171.78;;;
46.073481;6.585247;537.96;-2;126;4268;7.24;171.76;;;
46.073458;6.585506;539.05;-2;126;4268;7.26;171.74;;;
46.073422;6.585756;539.47;-1;127;4267;7.28;171.72;;;
46.073294;6.585936;539.31;-1;127;4267;7.3;171.7;;;
46.073122;6.585953;539.92;-3;127;4267;7.32;171.68;;;
46.072975;6.585811;539.93;-6;127;4267;7.34;171.66;;;
46.072861;6.585608;538.33;-10;127;4267;7.36;171.64;;;
46.072747;6.585411;537.06;-13;127;4267;7.38;171.62;;;
46.072622;6.585225;532.14;-16;127;4267;7.4;171.6;;;
46.072492;6.585047;527.03;-17;127;4267;7.42;171.58;;;
46.072331;6.584939;523.85;-15;127;4267;7.44;171.56;;;
46.07215;6.584967;520.12;-13;127;4267;7.46;171.54;8;;
46.071975;6.585019;518.01;-11;127;4267;7.48;171.52;;;
46.0718;6.585081;515.99;-9;127;4267;7.5;171.5;;;
46.071622;6.585128;514.59;-8;127;4267;7.52;171.48;;;
46.071447;6.585183;513.28;-7;127;4267;7.54;171.46;;;
46.071275;6.585253;512.36;-7;127;4267;7.56;171.44;;;
46.071108;6.585356;510.7;-7;127;4267;7.58;171.42;;;
46.070953;6.585481;509.55;-6;127;4267;7.6;171.4;;;
46.070814;6.585644;507.48;-6;127;4267;7.62;171.38;;;
46.070686;6.585828;507.03;-7;127;4267;7.64;171.36;;;
46.070533;6.585958;506.49;-8;127;4267;7.66;171.34;;;
46.070358;6.585981;504.93;-9;127;4267;7.68;171.32;;;
46.070192;6.585894;502.5;-10;127;4267;7.7;171.3;;;
46.070039;6.585758;500.25;-10;127;4267;7.72;171.28;;;
46.069892;6.585606;498.29;-9;127;4267;7.74;171.26;;;
46.069744;6.585458;496.34;-9;127;4267;7.76;171.24;;;
46.069597;6.585314;494.22;-8;127;4267;7.78;171.22;;;
46.069456;6.58515;492.45;-7;127;4267;7.8;171.2;;;
46.06935;6.584944;490.65;-7;127;4267;7.82;171.18;;;
46.069253;6.584728;489.88;-6;127;4267;7.84;171.16;;;
46.069156;6.584511;489.72;-5;127;4267;7.86;171.14;;;
46.069056;6.584294;489.5;-4;127;4267;7.88;171.12;;;
46.068958;6.584078;488.96;-3;127;4267;7.9;171.1;;;
46.068861;6.583861;488.12;-3;127;4267;7.92;171.08;;;
46.068897;6.583622;487.66;-2;127;4267;7.94;171.06;;;
46.068756;6.583492;487.07;-2;127;4267;7.96;171.04;;;
46.068653;6.583317;486.89;-2;127;4267;7.98;171.02;;;
46.068569;6.583089;486.65;-1;127;4267;8;171;;;
46.068486;6.582858;486.52;-1;127;4267;8.02;170.98;;;
46.068317;6.582403;486.47;-2;127;4267;8.06;170.94;;;
46.068231;6.582175;486.32;-2;127;4267;8.08;170.92;;;
46.068147;6.581944;485.98;-2;127;4267;8.1;170.9;;;
46.067981;6.581486;484.83;-1;127;4267;8.14;170.86;;;
46.0679;6.581256;484.75;-1;127;4267;8.16;170.84;;;
46.067819;6.581025;485.05;-1;127;4267;8.18;170.82;;;
46.067583;6.580328;485.1;-1;127;4267;8.24;170.76;;;
46.067506;6.580094;484.73;-1;127;4267;8.26;170.74;;;
46.067222;6.579589;483.63;-2;127;4267;8.32;170.68;;;
46.067042;6.579622;483.44;-2;127;4267;8.34;170.66;;;
46.066867;6.579675;483.23;-2;127;4267;8.36;170.64;;;
46.066517;6.579789;482.83;-1;127;4267;8.4;170.6;;;
46.066339;6.579847;482.59;-1;127;4267;8.42;170.58;;;
46.066167;6.579908;482.39;-1;127;4267;8.44;170.56;;;
46.065817;6.580039;481.84;0;127;4267;8.48;170.52;;;
46.065642;6.580103;481.65;0;127;4267;8.5;170.5;;;
46.065467;6.580164;481.62;0;128;4266;8.52;170.48;;;
46.065125;6.580117;482.6;-1;128;4266;8.56;170.44;;;
46.064992;6.579947;483.07;-1;129;4265;8.58;170.42;9;;
46.064844;6.5798;483.26;-1;129;4265;8.6;170.4;;;
46.064494;6.579703;481.81;-1;129;4265;8.64;170.36;;;
46.064314;6.579725;481.14;-2;129;4265;8.66;170.34;;;
46.064136;6.57975;480.66;-2;129;4265;8.68;170.32;;;
46.063597;6.579831;479.5;-1;129;4265;8.74;170.26;;;
46.063419;6.579858;479.4;-1;129;4265;8.76;170.24;;;
46.062883;6.579942;479.6;0;129;4265;8.82;170.18;;;
46.062703;6.579972;479.69;0;130;4264;8.84;170.16;;;
46.062525;6.579994;479.8;1;130;4264;8.86;170.14;;;
46.062167;6.580042;480.15;1;130;4264;8.9;170.1;;;
46.061986;6.580061;480.29;1;130;4264;8.92;170.08;;;
46.061808;6.580086;480.45;1;131;4263;8.94;170.06;;;
46.061453;6.580172;480.73;1;131;4263;8.98;170.02;;;
46.061336;6.580322;480.88;1;131;4263;9;170;;;
46.061181;6.580292;481.03;1;131;4263;9.02;169.98;;;
46.060856;6.580264;481.36;1;132;4262;9.06;169.94;;;
46.060675;6.580275;481.47;1;132;4262;9.08;169.92;;;
46.060497;6.580283;481.58;1;132;4262;9.1;169.9;;;
46.060139;6.580336;481.78;1;133;4261;9.14;169.86;;;
46.059958;6.58035;481.9;1;133;4261;9.16;169.84;;;
46.059781;6.580372;482.03;1;133;4261;9.18;169.82;;;
46.059242;6.580444;482.57;1;134;4260;9.24;169.76;;;
46.059064;6.580469;482.85;2;134;4260;9.26;169.74;;;
46.058525;6.580556;483.56;2;135;4259;9.32;169.68;;;
46.058347;6.580586;483.93;2;135;4259;9.34;169.66;;;
46.058169;6.580611;484.35;2;135;4259;9.36;169.64;;;
46.0579;6.580447;484.78;1;136;4258;9.4;169.6;;;
46.057744;6.580506;484.64;1;136;4258;9.42;169.58;;;
46.057586;6.580378;484.57;1;136;4258;9.44;169.56;;;
46.05735;6.580161;485.04;0;136;4258;9.48;169.52;;;
46.057236;6.579969;484.92;0;136;4258;9.5;169.5;;;
46.057114;6.579797;484.72;0;136;4258;9.52;169.48;;;
46.056997;6.579311;484.99;-2;136;4258;9.56;169.44;;;
46.056964;6.579056;477.73;-2;136;4258;9.58;169.42;;;
46.056967;6.578797;477.54;-3;137;4257;9.6;169.4;;;
46.057039;6.578297;482.1;-2;139;4255;9.64;169.36;;;
46.057125;6.578072;481.75;-1;140;4254;9.66;169.34;;;
46.057239;6.577869;481.85;0;141;4253;9.68;169.32;;;
46.057611;6.577308;482.65;1;142;4252;9.74;169.26;;;
46.057736;6.577125;482.29;1;142;4252;9.76;169.24;;;
46.0581;6.57655;482.1;0;142;4252;9.82;169.18;;;
