latitude;longitude;altitude;slope;dvdone;dvrest;kmdone;kmto;cpnumero;cptype;sumcategory
45.823672;3.156328;325.45;0;0;2018;0;179.77;4;real;
45.823847;3.156397;325.38;0;0;2018;0.02;179.75;;;
45.824019;3.156464;325.36;0;0;2018;0.04;179.73;;;
45.824192;3.156533;325.36;0;0;2018;0.06;179.71;;;
45.824367;3.1566;325.28;0;0;2018;0.08;179.69;;;
45.824539;3.156669;325.28;0;0;2018;0.1;179.67;;;
45.824714;3.156739;325.26;0;0;2018;0.12;179.65;;;
45.825061;3.156875;325.21;0;0;2018;0.16;179.61;;;
45.825233;3.156942;325.15;0;0;2018;0.18;179.59;;;
45.825408;3.157008;325.1;0;0;2018;0.2;179.57;;;
45.825583;3.157072;324.99;0;0;2018;0.22;179.55;;;
45.825756;3.157142;324.99;0;0;2018;0.24;179.53;5;;
45.825928;3.157208;324.98;0;0;2018;0.26;179.51;;;
45.826275;3.157347;324.88;0;0;2018;0.3;179.47;;;
45.82645;3.157417;324.82;0;0;2018;0.32;179.45;;;
45.826622;3.157489;324.79;0;0;2018;0.34;179.43;;;
45.826794;3.157564;324.78;0;0;2018;0.36;179.41;;;
45.826967;3.157636;324.73;0;0;2018;0.38;179.39;;;
45.827139;3.157708;324.7;0;0;2018;0.4;179.37;;;
45.827311;3.157781;324.63;0;0;2018;0.42;179.35;;;
45.827486;3.157842;324.56;0;0;2018;0.44;179.33;;;
45.827661;3.157903;324.56;0;0;2018;0.46;179.31;;;
45.827836;3.157961;324.51;0;0;2018;0.48;179.29;;;
45.828014;3.158014;324.37;0;0;2018;0.5;179.27;;;
45.828189;3.158067;324.33;0;0;2018;0.52;179.25;;;
45.828367;3.158111;324.26;0;0;2018;0.54;179.23;;;
45.8289;3.158217;324.14;0;0;2018;0.6;179.17;;;
45.829078;3.158253;324.15;0;0;2018;0.62;179.15;;;
45.829258;3.158292;324.08;0;0;2018;0.64;179.13;;;
45.829436;3.158322;324.01;0;0;2018;0.66;179.11;;;
45.829614;3.15835;323.99;0;0;2018;0.68;179.09;;;
45.829794;3.158378;323.96;0;0;2018;0.7;179.07;;;
45.829972;3.158406;323.94;0;0;2018;0.72;179.05;;;
45.830153;3.158428;323.89;0;0;2018;0.74;179.03;;;
45.830331;3.15845;323.84;0;0;2018;0.76;179.01;;;
45.830511;3.158472;323.78;0;0;2018;0.78;178.99;;;
45.830689;3.158486;323.7;0;0;2018;0.8;178.97;;;
45.830869;3.1585;323.7;0;0;2018;0.82;178.95;;;
45.83105;3.158511;323.64;0;0;2018;0.84;178.93;;;
45.831228;3.158519;323.55;0;0;2018;0.86;178.91;;;
45.831408;3.158525;323.51;0;0;2018;0.88;178.89;;;
45.831589;3.158531;323.44;0;0;2018;0.9;178.87;;;
45.831769;3.158531;323.41;0;0;2018;0.92;178.85;;;
45.83195;3.158531;323.33;0;0;2018;0.94;178.83;;;
45.832128;3.158528;323.3;0;0;2018;0.96;178.81;;;
45.832308;3.158522;323.28;0;0;2018;0.98;178.79;;;
45.832489;3.158517;323.22;0;0;2018;1;178.77;;;
45.832669;3.158511;323.16;0;0;2018;1.02;178.75;;;
45.832847;3.158506;323.12;0;0;2018;1.04;178.73;;;
45.833028;3.158497;323.08;0;0;2018;1.06;178.71;;;
45.833208;3.158492;323.02;0;0;2018;1.08;178.69;;;
45.834108;3.158461;322.84;0;0;2018;1.18;178.59;;;
45.834286;3.158456;322.75;0;0;2018;1.2;178.57;;;
45.834467;3.15845;322.71;0;0;2018;1.22;178.55;;;
45.834647;3.158442;322.71;0;0;2018;1.24;178.53;;;
45.834828;3.158436;322.71;0;0;2018;1.26;178.51;;;
45.835006;3.158431;322.74;0;0;2018;1.28;178.49;;;
45.835186;3.158425;322.78;0;0;2018;1.3;178.47;;;
45.835367;3.158417;322.77;0;0;2018;1.32;178.45;;;
45.835547;3.158411;322.76;0;0;2018;1.34;178.43;;;
45.835725;3.158406;322.75;0;0;2018;1.36;178.41;;;
45.835906;3.1584;322.8;0;0;2018;1.38;178.39;;;
45.836086;3.158394;322.8;0;0;2018;1.4;178.37;;;
45.836267;3.158386;322.84;0;0;2018;1.42;178.35;;;
45.836447;3.158381;322.85;0;0;2018;1.44;178.33;;;
45.836625;3.158375;322.88;0;0;2018;1.46;178.31;;;
45.836806;3.158369;322.86;0;0;2018;1.48;178.29;;;
