latitude;longitude;altitude;slope;dvdone;dvrest;kmdone;kmto;cpnumero;cptype;sumcategory
45.919647;6.712664;584.9;1;7;652;1.08;21.27;;;
45.920464;6.713208;586.42;2;9;650;1.18;21.17;;;
45.920628;6.713314;586.74;2;9;650;1.2;21.15;;;
45.920792;6.713417;587.08;1;9;650;1.22;21.13;;;
45.920961;6.713514;587.34;1;10;649;1.24;21.11;;;
45.921122;6.713622;587.59;1;10;649;1.26;21.09;;;
45.921269;6.713744;587.78;1;10;649;1.28;21.07;5;;
45.921417;6.713844;587.9;1;10;649;1.3;21.05;;;
45.921547;6.714019;588.11;1;10;649;1.32;21.03;;;
45.921694;6.714169;588.36;1;11;648;1.34;21.01;;;
45.921844;6.714308;588.5;1;11;648;1.36;20.99;;;
45.921994;6.71445;588.7;1;11;648;1.38;20.97;;;
45.922144;6.714594;588.88;1;11;648;1.4;20.95;;;
45.922292;6.714742;589.07;0;11;648;1.42;20.93;;;
45.922436;6.714894;589.25;0;11;648;1.44;20.91;;;
45.922583;6.715042;589.13;0;11;648;1.46;20.89;;;
45.922736;6.715181;588.88;0;11;648;1.48;20.87;;;
45.922886;6.715322;588.8;1;11;648;1.5;20.85;;;
45.923036;6.715464;588.96;1;11;648;1.52;20.83;;;
45.923186;6.715608;589.11;1;12;647;1.54;20.81;;;
45.923336;6.71575;589.51;1;12;647;1.56;20.79;;;
45.923486;6.715894;589.85;1;12;647;1.58;20.77;;;
45.923631;6.716044;590.13;2;12;647;1.6;20.75;;;
45.923778;6.716194;590.4;2;13;646;1.62;20.73;;;
45.923925;6.716344;590.71;2;13;646;1.64;20.71;;;
45.924072;6.716492;591.01;2;13;646;1.66;20.69;;;
45.924219;6.716642;591.45;2;14;645;1.68;20.67;;;
45.924367;6.716789;591.95;2;14;645;1.7;20.65;;;
45.924514;6.716939;592.36;2;15;644;1.72;20.63;;;
45.924661;6.717086;592.79;2;15;644;1.74;20.61;;;
45.924808;6.717233;593.1;2;15;644;1.76;20.59;;;
45.924956;6.717383;593.54;2;16;643;1.78;20.57;;;
45.925103;6.717531;593.86;2;16;643;1.8;20.55;;;
45.92525;6.717678;594.18;1;16;643;1.82;20.53;;;
45.925397;6.717825;594.54;1;17;642;1.84;20.51;;;
45.925544;6.717972;594.8;1;17;642;1.86;20.49;;;
45.925694;6.718117;595.08;1;17;642;1.88;20.47;;;
45.925842;6.718264;595.23;1;17;642;1.9;20.45;;;
45.925989;6.718411;595.33;1;17;642;1.92;20.43;;;
45.926136;6.718561;595.42;1;18;641;1.94;20.41;;;
45.926283;6.718711;595.53;1;18;641;1.96;20.39;;;
45.926428;6.718861;595.68;1;18;641;1.98;20.37;;;
45.926575;6.719011;595.81;1;18;641;2;20.35;;;
45.926722;6.719161;595.98;1;18;641;2.02;20.33;;;
45.926872;6.7193;596.14;1;19;640;2.04;20.31;;;
45.927028;6.719431;596.32;1;19;640;2.06;20.29;;;
45.927183;6.719558;596.49;1;19;640;2.08;20.27;;;
45.927328;6.719708;596.73;1;19;640;2.1;20.25;;;
45.927408;6.719936;596.93;1;19;640;2.12;20.23;;;
45.927456;6.720183;597.11;1;20;639;2.14;20.21;6;;
45.9275;6.720436;597.27;1;20;639;2.16;20.19;;;
45.927836;6.722703;600.14;1;23;636;2.34;20.01;;;
45.927892;6.72295;600.35;1;23;636;2.36;19.99;;;
45.927944;6.723194;600.5;1;23;636;2.38;19.97;;;
45.928;6.723442;600.71;1;23;636;2.4;19.95;;;
45.928064;6.723667;600.98;1;23;636;2.42;19.93;;;
45.928242;6.723628;601.25;1;24;635;2.44;19.91;;;
45.928414;6.723567;601.52;2;24;635;2.46;19.89;;;
45.928589;6.7235;601.65;3;24;635;2.48;19.87;;;
45.928764;6.723436;601.79;4;25;634;2.5;19.85;;;
45.928942;6.723414;602.3;5;26;633;2.52;19.83;;;
45.929119;6.723372;603.94;6;28;631;2.54;19.81;;;
45.929297;6.723322;605.59;7;29;630;2.56;19.79;;;
45.929472;6.723272;607.12;6;30;629;2.58;19.77;;;
45.929653;6.723253;608.6;6;31;628;2.6;19.75;;;
45.929825;6.723314;610.28;5;32;627;2.62;19.73;;;
45.929972;6.723461;611.59;4;33;626;2.64;19.71;;;
45.930053;6.723686;612.17;5;34;625;2.66;19.69;;;
45.930111;6.723931;612.86;6;35;624;2.68;19.67;;;
45.930169;6.724175;612.92;8;36;623;2.7;19.65;;;
45.930258;6.724392;614.61;9;38;621;2.72;19.63;;;
45.930417;6.724494;617.85;10;41;618;2.74;19.61;;;
45.930583;6.724408;620.91;11;43;616;2.76;19.59;;;
45.930672;6.724194;622.88;11;45;614;2.78;19.57;;;
45.930725;6.723947;624.34;11;47;612;2.8;19.55;;;
45.930764;6.723697;625.78;11;49;610;2.82;19.53;;;
45.930819;6.723453;627.46;11;52;607;2.84;19.51;;;
45.930883;6.723211;630.81;11;54;605;2.86;19.49;;;
45.930933;6.722964;632.82;12;56;603;2.88;19.47;;;
45.930981;6.722714;634.86;12;58;601;2.9;19.45;;;
45.930992;6.722458;635.56;12;61;598;2.92;19.43;;;
45.931;6.7222;637.54;13;64;595;2.94;19.41;;;
45.930997;6.721942;641.54;12;66;593;2.96;19.39;;;
45.930978;6.721686;645.55;11;69;590;2.98;19.37;;;
45.930964;6.721428;648.02;9;71;588;3;19.35;;;
45.93095;6.721172;647.27;7;72;587;3.02;19.33;;;
45.931036;6.720947;650.96;6;73;586;3.04;19.31;;;
45.931117;6.720717;653.83;6;74;585;3.06;19.29;;;
45.931133;6.720467;652.51;8;75;584;3.08;19.27;;;
45.931183;6.720228;652.96;10;76;583;3.1;19.25;;;
45.931267;6.72;653.02;11;79;580;3.12;19.23;;;
45.931433;6.719994;656.94;13;82;577;3.14;19.21;;;
45.931517;6.720214;662.55;14;85;574;3.16;19.19;;;
45.931503;6.720469;665.11;13;88;571;3.18;19.17;;;
45.931506;6.720722;667.21;13;90;569;3.2;19.15;;;
45.931572;6.720964;671.67;12;92;567;3.22;19.13;;;
45.931636;6.721203;673.16;11;95;564;3.24;19.11;;;
45.931708;6.721439;674.99;11;97;562;3.26;19.09;;;
45.931786;6.721672;676.47;11;99;560;3.28;19.07;;;
45.931894;6.721847;678.26;12;101;558;3.3;19.05;;;
45.932067;6.721925;682.89;12;104;555;3.32;19.03;;;
45.932169;6.721786;686.85;12;106;553;3.34;19.01;;;
45.932247;6.721553;687.78;12;108;551;3.36;18.99;;;
45.932328;6.721325;689.25;12;111;548;3.38;18.97;;;
45.932411;6.721094;689.87;12;113;546;3.4;18.95;;;
45.932497;6.720869;690.09;11;115;544;3.42;18.93;;;
45.932656;6.720794;692.73;11;118;541;3.44;18.91;;;
45.9328;6.720942;696.9;11;120;539;3.46;18.89;;;
45.932822;6.721186;699.6;10;122;537;3.48;18.87;;;
45.932808;6.721442;700.46;9;124;535;3.5;18.85;;;
45.932797;6.7217;702.2;8;125;534;3.52;18.83;;;
45.932783;6.721958;703.53;7;126;533;3.54;18.81;;;
45.932767;6.722214;704.29;7;127;532;3.56;18.79;;;
45.932778;6.722469;704.61;8;128;531;3.58;18.77;;;
45.932867;6.722692;706.37;10;130;529;3.6;18.75;;;
45.932997;6.722867;708.15;11;133;526;3.62;18.73;;;
45.933153;6.722997;710.51;12;136;523;3.64;18.71;;;
45.933317;6.723103;712.59;13;138;521;3.66;18.69;;;
45.933483;6.723203;716.06;12;141;518;3.68;18.67;;;
45.93365;6.7233;719.52;11;143;516;3.7;18.65;;;
45.933817;6.723397;723.61;10;145;514;3.72;18.63;;;
45.933961;6.723311;727.46;9;147;512;3.74;18.61;7;;
45.933953;6.723069;728.98;9;148;511;3.76;18.59;;;
45.933867;6.722842;728.14;9;150;509;3.78;18.57;;;
45.933811;6.722603;728.25;9;152;507;3.8;18.55;;;
45.933853;6.722353;730.69;9;154;505;3.82;18.53;;;
45.933933;6.722125;734;9;156;503;3.84;18.51;;;
45.933986;6.721878;735.55;8;157;502;3.86;18.49;;;
45.934017;6.721625;736.97;6;159;500;3.88;18.47;;;
45.934028;6.721367;737.33;4;160;499;3.9;18.45;;;
45.933975;6.721122;736.96;2;160;499;3.92;18.43;;;
45.933903;6.720886;735.38;0;160;499;3.94;18.41;;;
45.933836;6.720647;734.94;0;160;499;3.96;18.39;;;
45.933769;6.720406;737.14;2;160;499;3.98;18.37;;;
45.9337;6.720169;736.61;4;161;498;4;18.35;;;
45.933592;6.719678;742.99;7;164;495;4.04;18.31;;;
45.933436;6.719258;747.4;6;167;492;4.08;18.27;9;;
45.933125;6.719017;742.87;2;168;491;4.12;18.23;;;
45.932961;6.718558;746.34;0;168;491;4.16;18.19;;;
45.932883;6.718325;745.09;0;168;491;4.18;18.17;;;
45.932797;6.7181;744.49;0;168;491;4.2;18.15;;;
45.932717;6.717869;745.25;0;168;491;4.22;18.13;;;
45.932653;6.717628;745.83;0;168;491;4.24;18.11;;;
45.932594;6.717383;744.83;1;168;491;4.26;18.09;;;
45.932525;6.717147;743.85;2;168;491;4.28;18.07;;;
45.932397;6.716969;744.6;3;169;490;4.3;18.05;;;
45.932239;6.71685;746.18;4;170;489;4.32;18.03;;;
45.932081;6.716731;747.36;5;171;488;4.34;18.01;;;
45.931758;6.7165;749.71;3;173;486;4.38;17.97;;;
45.931583;6.716086;751.86;0;174;485;4.42;17.93;;;
45.931589;6.715569;750.18;-3;174;485;4.46;17.89;;;
45.9316;6.715056;748.33;-3;174;485;4.5;17.85;;;
45.931467;6.714586;747.18;-3;174;485;4.54;17.81;;;
45.931222;6.714208;746.07;-3;174;485;4.58;17.77;;;
45.930978;6.713831;744.94;-4;174;485;4.62;17.73;;;
45.930686;6.713531;743.61;-4;174;485;4.66;17.69;;;
45.930519;6.713431;742.17;-5;174;485;4.68;17.67;;;
45.930356;6.713331;741.36;-5;174;485;4.7;17.65;;;
45.9302;6.7132;741.32;-5;174;485;4.72;17.63;;;
45.930053;6.71305;740.14;-6;174;485;4.74;17.61;;;
45.929906;6.712906;739.31;-6;174;485;4.76;17.59;;;
45.92975;6.712775;736.65;-5;174;485;4.78;17.57;;;
45.929592;6.712647;735.11;-4;174;485;4.8;17.55;;;
45.92945;6.712494;732.93;-3;174;485;4.82;17.53;;;
45.929336;6.712294;734.37;-2;174;485;4.84;17.51;;;
45.929131;6.711875;735.1;-3;174;485;4.88;17.47;;;
45.928886;6.711497;732.15;-5;174;485;4.92;17.43;;;
45.9287;6.711056;731.41;-6;174;485;4.96;17.39;;;
45.928544;6.710592;728.22;-4;174;485;5;17.35;;;
45.9284;6.710119;727.63;-2;174;485;5.04;17.31;;;
45.928256;6.709644;725.32;-3;174;485;5.08;17.27;;;
45.928097;6.709183;725.71;-5;174;485;5.12;17.23;;;
45.928011;6.708956;724.73;-6;174;485;5.14;17.21;;;
45.927919;6.708733;724.24;-7;174;485;5.16;17.19;;;
45.927828;6.708514;720.99;-6;174;485;5.18;17.17;;;
45.927733;6.708294;719.99;-5;174;485;5.2;17.15;;;
45.927636;6.708075;719.17;-4;174;485;5.22;17.13;;;
45.927547;6.70785;718.41;-3;174;485;5.24;17.11;;;
45.927478;6.707614;717.87;-2;174;485;5.26;17.09;;;
45.927431;6.707367;718.31;-3;174;485;5.28;17.07;;;
45.927381;6.707117;718.05;-4;174;485;5.3;17.05;;;
45.927328;6.706872;717.77;-5;174;485;5.32;17.03;;;
45.927261;6.706633;716.35;-6;174;485;5.34;17.01;;;
45.927178;6.706403;714.91;-6;174;485;5.36;16.99;;;
45.927086;6.706183;713.36;-7;174;485;5.38;16.97;;;
45.926989;6.705964;711.78;-7;174;485;5.4;16.95;;;
45.926872;6.705769;709.7;-7;174;485;5.42;16.93;10;;
45.926728;6.705617;707.7;-8;174;485;5.44;16.91;;;
45.926586;6.705461;706.22;-7;174;485;5.46;16.89;;;
45.926464;6.705269;704.66;-6;174;485;5.48;16.87;;;
45.926367;6.705056;703.4;-5;174;485;5.5;16.85;;;
45.926289;6.704822;704.31;-3;174;485;5.52;16.83;;;
45.926233;6.704578;703.48;-2;174;485;5.54;16.81;;;
45.926181;6.704331;704.65;-1;174;485;5.56;16.79;;;
45.926081;6.704119;704.37;-2;174;485;5.58;16.77;;;
45.925953;6.703936;702.36;-2;174;485;5.6;16.75;;;
45.925822;6.703758;700.82;-2;174;485;5.62;16.73;;;
45.925717;6.703553;698.36;-3;174;485;5.64;16.71;;;
45.925661;6.703308;699.03;-4;174;485;5.66;16.69;;;
45.925617;6.703061;699.3;-5;174;485;5.68;16.67;;;
45.925561;6.702814;699.12;-6;174;485;5.7;16.65;;;
45.9255;6.702572;697.06;-7;174;485;5.72;16.63;;;
45.925442;6.702328;696.49;-8;174;485;5.74;16.61;;;
45.925383;6.702083;694.04;-8;174;485;5.76;16.59;;;
45.925322;6.701842;693;-7;174;485;5.78;16.57;;;
45.925253;6.701603;690.92;-6;174;485;5.8;16.55;;;
45.925175;6.701369;690.62;-5;174;485;5.82;16.53;;;
45.925122;6.701125;688.46;-4;174;485;5.84;16.51;;;
45.925092;6.700872;689.4;-4;174;485;5.86;16.49;;;
45.925078;6.700614;687.68;-3;174;485;5.88;16.47;;;
45.925069;6.700358;686.7;-3;174;485;5.9;16.45;;;
45.925081;6.7001;685.88;-3;174;485;5.92;16.43;;;
45.925078;6.699844;686.39;-2;174;485;5.94;16.41;;;
45.925017;6.699606;686.71;-2;174;485;5.96;16.39;;;
45.924889;6.699422;685.83;-3;174;485;5.98;16.37;;;
45.924739;6.699281;684.22;-4;174;485;6;16.35;;;
45.924586;6.699147;683.58;-5;174;485;6.02;16.33;;;
45.924433;6.699011;681.5;-6;174;485;6.04;16.31;;;
45.924303;6.698833;680.08;-6;174;485;6.06;16.29;;;
45.924211;6.698614;679.34;-6;174;485;6.08;16.27;;;
45.924139;6.698378;678.18;-6;174;485;6.1;16.25;;;
45.924081;6.698133;677.62;-5;174;485;6.12;16.23;;;
45.924044;6.697883;676.45;-5;174;485;6.14;16.21;;;
45.924039;6.697625;675.73;-4;174;485;6.16;16.19;;;
45.924042;6.697367;674.17;-3;174;485;6.18;16.17;;;
45.924089;6.697136;673.58;-2;174;485;6.2;16.15;;;
45.924189;6.696922;674.58;0;175;484;6.22;16.13;;;
45.924256;6.696683;673.85;1;175;484;6.24;16.11;;;
45.924314;6.696442;674.71;2;175;484;6.26;16.09;;;
45.924367;6.696194;675.58;2;176;483;6.28;16.07;;;
45.924394;6.695942;675.66;2;176;483;6.3;16.05;;;
45.924394;6.695683;676.11;2;177;482;6.32;16.03;;;
45.924361;6.695431;677.04;2;177;482;6.34;16.01;;;
45.924331;6.695175;676.19;2;177;482;6.36;15.99;;;
45.924347;6.694919;676.37;2;178;481;6.38;15.97;;;
45.924394;6.694672;677.9;2;178;481;6.4;15.95;;;
45.924439;6.694422;679.37;1;178;481;6.42;15.93;;;
45.924422;6.694167;680.2;1;179;480;6.44;15.91;;;
45.924358;6.693925;680.96;1;179;480;6.46;15.89;;;
45.924261;6.693711;679.38;2;179;480;6.48;15.87;;;
45.924161;6.693494;679.33;2;179;480;6.5;15.85;;;
45.924097;6.693256;680.34;2;180;479;6.52;15.83;;;
45.924064;6.693003;681.35;3;181;478;6.54;15.81;;;
45.924025;6.69275;681.74;3;181;478;6.56;15.79;;;
45.923983;6.6925;682.07;3;182;477;6.58;15.77;;;
45.923947;6.692247;682.46;3;182;477;6.6;15.75;11;;
45.923911;6.691994;682.14;3;183;476;6.62;15.73;;;
45.923914;6.691736;682.39;3;184;475;6.64;15.71;;;
45.923942;6.691483;683.38;3;184;475;6.66;15.69;;;
45.923975;6.691231;684.71;2;185;474;6.68;15.67;;;
45.923989;6.690972;685.35;2;185;474;6.7;15.65;;;
45.923981;6.690714;686.39;1;185;474;6.72;15.63;;;
45.923947;6.690461;685.9;0;185;474;6.74;15.61;;;
45.923894;6.690217;686.01;0;185;474;6.76;15.59;;;
45.923833;6.689972;684.82;1;185;474;6.78;15.57;;;
45.923775;6.689728;685.32;1;185;474;6.8;15.55;;;
45.923714;6.689486;685.69;1;186;473;6.82;15.53;;;
45.923647;6.689247;685.05;2;186;473;6.84;15.51;;;
45.923581;6.689008;684.69;2;186;473;6.86;15.49;;;
45.923522;6.688764;686.21;2;187;472;6.88;15.47;;;
45.923481;6.688514;687.24;2;187;472;6.9;15.45;;;
45.92345;6.688261;686.91;2;188;471;6.92;15.43;;;
45.923458;6.688003;688.58;2;188;471;6.94;15.41;;;
45.923489;6.68775;688.15;2;188;471;6.96;15.39;;;
45.923517;6.687494;689.2;3;189;470;6.98;15.37;;;
45.923533;6.687239;689.61;3;189;470;7;15.35;;;
45.923542;6.686981;691.29;3;190;469;7.02;15.33;;;
45.923556;6.686722;692.38;4;191;468;7.04;15.31;;;
45.923569;6.686467;693.1;4;192;467;7.06;15.29;;;
45.923569;6.686208;693.69;3;193;466;7.08;15.27;12;chrono;
45.923528;6.686;693.68;2;193;466;7.1;15.25;;;
45.923425;6.685789;693.41;1;193;466;7.12;15.23;;;
45.923308;6.685592;692.73;-1;193;466;7.14;15.21;;;
45.923192;6.685394;691.91;-1;193;466;7.16;15.19;;;
45.923106;6.685172;691.31;-2;193;466;7.18;15.17;;;
45.923067;6.684919;692.49;-3;193;466;7.2;15.15;;;
45.923036;6.684667;692.48;-3;193;466;7.22;15.13;;;
45.922983;6.684419;692.63;-4;193;466;7.24;15.11;;;
45.922919;6.684181;691.48;-4;193;466;7.26;15.09;;;
45.922847;6.683942;689.56;-4;193;466;7.28;15.07;;;
45.922797;6.683694;688.54;-4;193;466;7.3;15.05;;;
45.922789;6.683439;687.73;-4;193;466;7.32;15.03;;;
45.922806;6.683183;685.62;-4;193;466;7.34;15.01;;;
45.922853;6.682933;685.9;-4;193;466;7.36;14.99;;;
45.922956;6.682722;684.9;-5;193;466;7.38;14.97;;;
45.923086;6.682547;684.98;-6;193;466;7.4;14.95;;;
45.923186;6.682336;683.05;-6;193;466;7.42;14.93;;;
45.923194;6.682081;679.94;-7;193;466;7.44;14.91;;;
45.923161;6.681828;679.18;-6;193;466;7.46;14.89;;;
45.923122;6.681575;678.35;-4;193;466;7.48;14.87;;;
45.923078;6.681325;677.79;-2;193;466;7.5;14.85;;;
45.923028;6.681078;677.32;1;194;465;7.52;14.83;;;
45.923011;6.680822;674.25;3;195;464;7.54;14.81;;;
45.923053;6.680572;674.47;3;196;463;7.56;14.79;;;
45.923133;6.680342;678.15;1;197;462;7.58;14.77;;;
45.923211;6.680111;681.38;-2;197;462;7.6;14.75;;;
45.923258;6.679861;682.18;-4;197;462;7.62;14.73;;;
45.923289;6.679608;682.39;-6;197;462;7.64;14.71;;;
45.923303;6.67935;679.26;-7;197;462;7.66;14.69;;;
45.923344;6.6791;676.57;-8;197;462;7.68;14.67;;;
45.923422;6.678869;674.75;-9;197;462;7.7;14.65;;;
45.923506;6.678642;675.12;-10;197;462;7.72;14.63;;;
45.923531;6.678389;669.69;-11;197;462;7.74;14.61;;;
45.923561;6.678136;667.19;-11;197;462;7.76;14.59;;;
45.923628;6.677897;667.93;-10;197;462;7.78;14.57;;;
45.923697;6.677658;663.97;-10;197;462;7.8;14.55;;;
45.923731;6.677406;661.04;-9;197;462;7.82;14.53;;;
45.923711;6.67715;658.55;-8;197;462;7.84;14.51;;;
45.923681;6.676897;656.92;-8;197;462;7.86;14.49;;;
45.923636;6.676647;656.18;-7;197;462;7.88;14.47;;;
45.923589;6.676397;655.84;-6;197;462;7.9;14.45;;;
45.923542;6.67615;655.35;-5;197;462;7.92;14.43;;;
45.923494;6.6759;653.52;-4;197;462;7.94;14.41;;;
45.923458;6.675647;653.27;-3;197;462;7.96;14.39;;;
45.923456;6.675392;652.66;-3;197;462;7.98;14.37;;;
45.923508;6.675144;652.73;-3;197;462;8;14.35;;;
45.923583;6.674911;653.47;-2;197;462;8.02;14.33;;;
45.923631;6.674417;654;-2;197;462;8.06;14.29;;;
45.923561;6.674181;653.49;-3;197;462;8.08;14.27;;;
45.923478;6.67395;651.16;-4;197;462;8.1;14.25;;;
45.923317;6.673494;646.47;-5;197;462;8.14;14.21;;;
45.923306;6.673239;645.05;-5;197;462;8.16;14.19;;;
45.923369;6.673;645.87;-5;197;462;8.18;14.17;;;
45.923672;6.672364;647.69;-6;197;462;8.24;14.11;;;
45.923719;6.672117;644.13;-6;197;462;8.26;14.09;;;
45.923989;6.671456;641.73;-7;197;462;8.32;14.03;;;
45.924056;6.671217;639.48;-7;197;462;8.34;14.01;;;
45.924094;6.670967;634.32;-7;197;462;8.36;13.99;;;
45.924186;6.670467;632.78;-6;197;462;8.4;13.95;;;
45.924244;6.670225;631.14;-6;197;462;8.42;13.93;;;
45.924336;6.670003;631.64;-5;197;462;8.44;13.91;;;
45.924464;6.669525;629.54;-5;197;462;8.48;13.87;;;
45.9245;6.669272;628.04;-5;197;462;8.5;13.85;;;
45.924539;6.669019;627.58;-4;197;462;8.52;13.83;;;
45.924622;6.668519;625.87;-4;197;462;8.56;13.79;;;
45.9247;6.668289;625.11;-4;197;462;8.58;13.77;;;
45.924808;6.668081;623.73;-5;197;462;8.6;13.75;;;
45.925039;6.667683;622.32;-5;197;462;8.64;13.71;;;
45.925139;6.667472;621.2;-5;197;462;8.66;13.69;;;
45.925239;6.667258;619.8;-4;197;462;8.68;13.67;;;
45.925631;6.666758;617.19;-3;197;462;8.74;13.61;;;
45.9258;6.666669;616.63;-3;197;462;8.76;13.59;;;
45.926289;6.666353;615.51;-5;197;462;8.82;13.53;;;
45.926422;6.666181;614.47;-6;197;462;8.84;13.51;;;
45.926508;6.665956;613.29;-6;197;462;8.86;13.49;;;
45.926425;6.665478;609.78;-8;197;462;8.9;13.45;;;
45.926308;6.665281;606.6;-8;197;462;8.92;13.43;;;
45.926219;6.665058;604.55;-9;197;462;8.94;13.41;;;
45.926133;6.664558;601.89;-7;197;462;8.98;13.37;;;
45.926122;6.664303;600.95;-6;197;462;9;13.35;;;
45.926181;6.664058;600.33;-5;197;462;9.02;13.33;;;
45.926383;6.663633;598.97;-3;197;462;9.06;13.29;;;
45.926489;6.663425;598.15;-3;197;462;9.08;13.27;;;
45.926592;6.663214;597.56;-4;197;462;9.1;13.25;;;
45.92675;6.662756;595.47;-4;197;462;9.14;13.21;;;
45.926789;6.662503;594.83;-4;197;462;9.16;13.19;;;
45.926808;6.662247;594.4;-5;197;462;9.18;13.17;;;
45.926803;6.661472;589.96;-8;197;462;9.24;13.11;;;
45.9268;6.661214;588.51;-8;197;462;9.26;13.09;;;
45.926925;6.660481;583.69;-6;197;462;9.32;13.03;;;
45.927036;6.660278;582.82;-5;197;462;9.34;13.01;;;
45.927153;6.660078;582.58;-5;197;462;9.36;12.99;;;
45.927381;6.659683;580.28;-6;197;462;9.4;12.95;;;
45.927492;6.659481;579.36;-6;197;462;9.42;12.93;;;
45.927594;6.659269;578.2;-6;197;462;9.44;12.91;;;
45.927786;6.658833;575.96;-5;197;462;9.48;12.87;;;
45.927908;6.658644;574.54;-5;197;462;9.5;12.85;;;
45.928058;6.6585;574.08;-4;197;462;9.52;12.83;;;
45.928353;6.658203;573.29;-3;197;462;9.56;12.79;;;
45.928494;6.658044;572.86;-4;197;462;9.58;12.77;;;
45.928636;6.657886;572.02;-5;197;462;9.6;12.75;;;
45.928872;6.6575;569.85;-6;197;462;9.64;12.71;;;
45.928953;6.657269;569.02;-6;197;462;9.66;12.69;;;
45.929008;6.657025;567.33;-6;197;462;9.68;12.67;;;
45.929117;6.656267;563.46;-7;197;462;9.74;12.61;;;
45.929153;6.656014;561.98;-7;197;462;9.76;12.59;;;
45.929197;6.65525;559.27;-4;197;462;9.82;12.53;;;
45.929269;6.655044;559.25;-3;197;462;9.84;12.51;13;;
45.929339;6.654814;558.1;-3;197;462;9.86;12.49;;;
45.929614;6.654486;556.76;-3;197;462;9.9;12.45;;;
45.929764;6.654344;556.19;-3;197;462;9.92;12.43;;;
45.929894;6.654175;555.72;-3;197;462;9.94;12.41;;;
45.930197;6.653894;554.62;-3;197;462;9.98;12.37;;;
45.93035;6.653753;554.1;-4;197;462;10;12.35;;;
45.9305;6.653611;553.2;-4;197;462;10.02;12.33;;;
45.930797;6.653322;551.53;-4;197;462;10.06;12.29;;;
45.930944;6.653175;550.84;-4;197;462;10.08;12.27;;;
45.931094;6.653033;549.96;-4;197;462;10.1;12.25;;;
45.9314;6.652758;548.59;-4;197;462;10.14;12.21;;;
45.93155;6.652619;547.94;-4;197;462;10.16;12.19;;;
45.9317;6.652478;547;-4;197;462;10.18;12.17;;;
45.93215;6.65205;545.01;-3;197;462;10.24;12.11;;;
