latitude;longitude;altitude;slope;dvdone;dvrest;kmdone;kmto;cpnumero;cptype;sumcategory
46.467992;5.716492;575.94;-1;0;2076;0;172.77;6;real;
46.468125;5.716667;575.44;-1;0;2076;0.02;172.75;;;
46.468253;5.716847;575.15;-1;0;2076;0.04;172.73;;;
46.468367;5.71705;575;-1;0;2076;0.06;172.71;;;
46.468481;5.717253;574.75;-1;0;2076;0.08;172.69;;;
46.468583;5.717467;574.6;0;0;2076;0.1;172.67;;;
46.468686;5.717678;574.57;0;0;2076;0.12;172.65;;;
46.468908;5.718089;574.59;0;0;2076;0.16;172.61;;;
46.469028;5.718283;574.7;0;0;2076;0.18;172.59;;;
46.469144;5.718481;574.75;0;0;2076;0.2;172.57;;;
46.469275;5.718658;574.79;0;0;2076;0.22;172.55;;;
46.469411;5.718831;574.84;0;0;2076;0.24;172.53;;;
46.469553;5.718989;574.83;0;0;2076;0.26;172.51;;;
46.46985;5.719286;575.05;0;0;2076;0.3;172.47;;;
46.47;5.719425;575.02;0;0;2076;0.32;172.45;;;
46.470156;5.719556;575.09;0;0;2076;0.34;172.43;;;
46.470314;5.719686;575.14;0;0;2076;0.36;172.41;;;
46.470469;5.719817;575.24;0;0;2076;0.38;172.39;;;
46.470625;5.719944;575.25;0;0;2076;0.4;172.37;;;
46.470783;5.720067;575.23;0;0;2076;0.42;172.35;;;
46.470942;5.720192;575.29;0;0;2076;0.44;172.33;;;
46.4711;5.720317;575.37;0;0;2076;0.46;172.31;;;
46.471258;5.720439;575.41;0;0;2076;0.48;172.29;;;
46.471417;5.720564;575.32;-1;0;2076;0.5;172.27;;;
46.471572;5.720692;575.22;-1;0;2076;0.52;172.25;;;
46.471731;5.720817;575.09;-1;0;2076;0.54;172.23;;;
46.4722;5.7212;574.57;-1;0;2076;0.6;172.17;;;
46.472353;5.721339;574.37;-1;0;2076;0.62;172.15;;;
46.4725;5.721486;574;-1;0;2076;0.64;172.13;;;
46.472639;5.721653;573.65;-1;0;2076;0.66;172.11;;;
46.472772;5.721831;573.42;-1;0;2076;0.68;172.09;;;
46.472894;5.722019;572.99;-2;0;2076;0.7;172.07;;;
46.473014;5.722214;572.55;-2;0;2076;0.72;172.05;;;
46.473133;5.722411;572.16;-2;0;2076;0.74;172.03;;;
46.473258;5.722597;571.97;-1;0;2076;0.76;172.01;;;
46.473389;5.722775;571.8;0;0;2076;0.78;171.99;;;
46.473531;5.722933;571.81;0;0;2076;0.8;171.97;;;
46.473681;5.723075;571.86;1;1;2075;0.82;171.95;;;
46.473842;5.723192;572.13;2;1;2075;0.84;171.93;;;
46.474011;5.723286;572.45;2;1;2075;0.86;171.91;;;
46.474181;5.723369;572.98;2;2;2074;0.88;171.89;;;
46.474353;5.723444;573.5;3;2;2074;0.9;171.87;;;
46.474528;5.723506;574.02;3;3;2073;0.92;171.85;;;
46.474703;5.723558;574.67;3;4;2072;0.94;171.83;;;
46.474881;5.723611;575.14;3;4;2072;0.96;171.81;;;
46.475056;5.723669;575.65;3;5;2071;0.98;171.79;;;
46.475231;5.723725;576.2;3;5;2071;1;171.77;;;
46.475406;5.723783;576.75;3;6;2070;1.02;171.75;;;
46.475583;5.723839;577.41;3;6;2070;1.04;171.73;;;
46.475758;5.723894;577.85;3;6;2070;1.06;171.71;;;
46.475933;5.72395;578.21;2;7;2069;1.08;171.69;;;
46.476811;5.724239;579.29;1;8;2068;1.18;171.59;;;
46.476986;5.7243;579.3;0;8;2068;1.2;171.57;;;
46.477161;5.724356;579.36;0;8;2068;1.22;171.55;;;
46.477336;5.724414;579.29;0;8;2068;1.24;171.53;;;
46.477514;5.724469;579.22;0;8;2068;1.26;171.51;;;
46.477689;5.724528;579.12;0;8;2068;1.28;171.49;;;
46.477864;5.724583;579;0;8;2068;1.3;171.47;;;
46.478039;5.724639;578.94;0;8;2068;1.32;171.45;;;
46.478214;5.724697;578.87;0;8;2068;1.34;171.43;;;
46.478392;5.724753;578.77;0;8;2068;1.36;171.41;;;
46.478567;5.724811;578.68;0;8;2068;1.38;171.39;;;
46.478742;5.724867;578.71;-1;8;2068;1.4;171.37;;;
46.478917;5.724925;578.63;-1;8;2068;1.42;171.35;;;
46.479092;5.724981;578.54;-1;8;2068;1.44;171.33;;;
46.479269;5.725022;578.36;-1;8;2068;1.46;171.31;;;
46.47945;5.725053;578.15;-1;8;2068;1.48;171.29;;;
46.479628;5.725064;577.92;-1;8;2068;1.5;171.27;;;
46.479808;5.725069;577.7;-1;8;2068;1.52;171.25;;;
46.479989;5.725047;577.62;-1;8;2068;1.54;171.23;;;
46.480167;5.725019;577.43;-1;8;2068;1.56;171.21;;;
46.480344;5.724978;577.3;-1;8;2068;1.58;171.19;;;
46.480519;5.724925;577.31;0;8;2068;1.6;171.17;;;
46.480692;5.724847;577.31;0;8;2068;1.62;171.15;;;
46.480858;5.724756;577.35;0;9;2067;1.64;171.13;;;
46.481028;5.724658;577.56;0;9;2067;1.66;171.11;;;
46.481194;5.724558;577.72;0;9;2067;1.68;171.09;;;
46.481358;5.724456;577.89;1;9;2067;1.7;171.07;;;
46.481522;5.724353;578.02;1;9;2067;1.72;171.05;;;
46.481689;5.724247;578.29;1;10;2066;1.74;171.03;;;
46.481853;5.724144;578.48;1;10;2066;1.76;171.01;;;
46.482019;5.724039;578.93;1;10;2066;1.78;170.99;;;
46.482186;5.723947;579.21;1;10;2066;1.8;170.97;;;
46.482356;5.723856;579.47;1;10;2066;1.82;170.95;;;
46.482522;5.723764;579.64;1;11;2065;1.84;170.93;;;
46.482692;5.723675;579.79;1;11;2065;1.86;170.91;;;
46.482861;5.723586;579.85;1;11;2065;1.88;170.89;;;
46.483031;5.723494;579.95;0;11;2065;1.9;170.87;;;
46.4832;5.723411;579.97;0;11;2065;1.92;170.85;;;
46.483372;5.723328;579.97;0;11;2065;1.94;170.83;;;
46.483542;5.723244;580.02;0;11;2065;1.96;170.81;;;
46.483711;5.723161;580.08;0;11;2065;1.98;170.79;;;
46.483883;5.723078;580.08;0;11;2065;2;170.77;;;
46.484053;5.722994;580.13;0;11;2065;2.02;170.75;;;
46.484222;5.722908;580.08;0;11;2065;2.04;170.73;;;
46.484392;5.722825;580.16;0;11;2065;2.06;170.71;;;
46.484564;5.722747;580.15;0;11;2065;2.08;170.69;;;
46.484742;5.722703;580.1;0;11;2065;2.1;170.67;;;
46.484919;5.722664;580;0;11;2065;2.12;170.65;;;
46.4851;5.722639;579.88;0;11;2065;2.14;170.63;;;
46.485278;5.722619;580.08;0;11;2065;2.16;170.61;;;
46.48685;5.723083;581.95;1;13;2063;2.34;170.43;;;
46.487019;5.723169;582.2;1;13;2063;2.36;170.41;;;
46.487192;5.723253;582.37;1;13;2063;2.38;170.39;;;
46.487361;5.723336;582.61;1;13;2063;2.4;170.37;;;
46.487533;5.723417;582.98;1;13;2063;2.42;170.35;;;
46.487708;5.723475;583.15;1;14;2062;2.44;170.33;;;
46.487886;5.723514;583.31;1;14;2062;2.46;170.31;;;
46.488064;5.72355;583.58;1;14;2062;2.48;170.29;;;
46.488244;5.723553;583.74;2;14;2062;2.5;170.27;;;
46.488422;5.723556;583.99;2;15;2061;2.52;170.25;;;
46.488603;5.723539;584.27;2;15;2061;2.54;170.23;;;
46.488781;5.723494;584.63;2;15;2061;2.56;170.21;;;
46.488953;5.723431;585;2;16;2060;2.58;170.19;;;
46.489128;5.723358;585.49;3;16;2060;2.6;170.17;;;
46.4893;5.723286;586.04;3;17;2059;2.62;170.15;;;
46.489472;5.723208;586.61;3;18;2058;2.64;170.13;;;
46.489644;5.723133;587.19;3;18;2058;2.66;170.11;;;
46.489817;5.723061;587.7;3;19;2057;2.68;170.09;;;
46.489989;5.722989;588.26;2;19;2057;2.7;170.07;;;
46.490164;5.722919;588.73;2;20;2056;2.72;170.05;;;
46.490336;5.722847;589.04;2;20;2056;2.74;170.03;;;
46.490508;5.722778;589.51;2;20;2056;2.76;170.01;;;
46.490686;5.722725;589.83;2;21;2055;2.78;169.99;;;
46.490861;5.722678;590.22;2;21;2055;2.8;169.97;;;
46.491039;5.722633;590.63;2;22;2054;2.82;169.95;;;
46.491219;5.722606;591.06;2;22;2054;2.84;169.93;;;
46.491397;5.722581;591.57;2;22;2054;2.86;169.91;;;
46.491578;5.722569;591.88;2;23;2053;2.88;169.89;;;
46.491758;5.722572;592.24;2;23;2053;2.9;169.87;;;
46.491936;5.722581;592.65;2;24;2052;2.92;169.85;;;
46.492117;5.7226;593.01;2;24;2052;2.94;169.83;;;
46.492294;5.722619;593.43;2;24;2052;2.96;169.81;;;
46.492475;5.722642;593.92;2;25;2051;2.98;169.79;7;;
46.492653;5.722669;594.25;2;25;2051;3;169.77;;;
46.492831;5.722706;594.58;2;26;2050;3.02;169.75;;;
46.493011;5.722742;594.94;2;26;2050;3.04;169.73;;;
46.493189;5.722769;595.44;2;26;2050;3.06;169.71;;;
46.493369;5.722769;596.13;2;27;2049;3.08;169.69;;;
